IdOpinion,IdCliente,IdProducto,Fecha,Comentario,Clasificación,PuntajeSatisfacción,Fuente
12353,2231,891,2023-12-23,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12354,1707,166,2025-09-26,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12355,7129,67,2023-02-22,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12356,8375,547,2023-04-17,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
12357,5829,55,2023-06-28,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12358,7512,510,2023-01-27,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12359,4002,624,2025-03-21,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12360,954,797,2024-10-17,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12361,5339,824,2025-09-02,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12362,8237,609,2024-01-30,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
12363,2560,933,2023-11-17,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12364,8810,797,2025-08-26,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12365,988,897,2024-04-05,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12366,4348,744,2025-02-24,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12367,1169,602,2024-05-30,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12368,9539,22,2025-05-05,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12369,9539,503,2024-11-27,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12370,4941,591,2023-11-30,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12371,4262,995,2024-06-22,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12372,2198,27,2023-12-28,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12373,1169,376,2023-01-02,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12374,4532,38,2023-02-19,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12375,9351,530,2024-09-06,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
12376,1315,146,2023-06-10,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12377,9872,704,2023-01-26,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12378,4875,412,2024-10-27,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12379,6568,932,2024-12-20,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12380,6808,702,2024-08-20,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12381,1527,747,2023-11-25,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
12382,7991,75,2024-03-26,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12383,3407,374,2024-03-25,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
12384,243,889,2024-06-02,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12385,1138,40,2024-11-26,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
12386,878,644,2025-09-03,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
12387,539,139,2023-10-25,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
12388,1866,649,2023-09-17,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
12389,4875,27,2025-04-15,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12390,2589,570,2024-03-03,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12391,581,507,2025-06-29,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12392,8473,87,2025-02-24,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12393,8608,749,2023-10-04,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12394,4664,13,2025-08-08,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12395,5496,572,2024-02-20,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12396,4943,443,2025-12-03,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12397,7905,953,2024-02-06,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12398,6473,229,2024-04-19,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12399,5820,771,2024-03-30,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12400,4600,637,2025-03-13,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12401,7159,594,2024-12-28,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
12402,3209,602,2025-07-19,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12403,6506,271,2025-12-02,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12404,9142,971,2025-08-23,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12405,988,54,2024-05-21,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12406,5662,285,2025-05-26,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12407,1558,912,2023-05-01,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
12408,1568,301,2024-12-27,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12409,8091,366,2025-09-23,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12410,283,323,2023-09-17,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
12411,4832,144,2024-09-07,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
12412,4857,932,2023-05-04,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12413,3629,930,2024-12-19,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12414,2399,618,2025-07-13,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
12415,8255,550,2023-07-24,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12416,155,46,2024-03-23,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12417,6660,592,2025-04-29,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12418,7719,779,2023-01-27,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12419,3485,474,2024-03-18,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12420,1339,213,2024-11-10,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
12421,4496,666,2025-08-20,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
12422,7935,152,2023-03-06,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12423,2173,644,2025-11-15,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12424,9338,529,2025-10-30,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12425,7725,142,2025-02-18,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12426,8023,954,2023-04-01,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12427,2988,777,2023-08-03,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12428,4968,790,2023-06-20,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
12429,2220,985,2023-06-02,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12430,9321,783,2023-01-20,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
12431,2756,779,2023-01-29,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12432,3995,306,2025-11-22,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12433,8525,995,2024-05-24,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12434,1780,181,2025-02-23,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
12435,353,503,2024-05-07,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12436,7512,765,2023-02-16,"No era lo que esperaba, muy decepcionado.",Negativo,1,EncuestaInterna
12437,5931,736,2024-08-14,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12438,2462,197,2023-11-24,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12439,2439,779,2025-04-21,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12440,2410,266,2023-10-28,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12441,9586,540,2025-10-27,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12442,3968,169,2024-05-30,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12443,1488,637,2025-07-12,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12444,2206,429,2025-06-07,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12445,8962,824,2025-03-15,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12446,9732,140,2023-07-25,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12447,9516,446,2024-12-04,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
12448,157,70,2023-02-06,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12449,4002,644,2025-12-07,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12450,8241,95,2025-02-28,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12451,2988,790,2025-03-22,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
12452,4899,891,2023-08-22,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12453,9873,889,2025-01-14,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12454,2898,426,2023-11-22,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12455,6680,315,2025-10-26,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12456,8332,60,2024-01-07,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12457,1935,744,2023-03-09,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12458,988,54,2025-07-01,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12459,996,360,2025-01-08,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12460,4806,644,2025-08-29,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12461,2993,751,2024-12-16,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12462,7338,160,2024-09-03,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12463,3968,480,2023-11-23,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12464,1315,85,2024-12-14,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12465,2439,779,2025-08-14,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
12466,6110,903,2023-03-09,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
12467,5829,980,2024-07-07,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
12468,4235,443,2025-10-14,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12469,4509,617,2023-01-22,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12470,7282,148,2024-10-02,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12471,84,519,2025-07-31,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12472,5305,318,2023-08-07,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12473,5496,979,2025-03-20,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12474,7073,539,2025-05-08,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
12475,5782,466,2023-05-19,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12476,6982,565,2024-06-26,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
12477,6680,871,2025-02-19,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12478,9557,111,2024-07-10,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
12479,5361,744,2024-11-19,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
12480,8234,213,2024-05-14,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12481,6845,126,2025-09-17,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12482,9539,654,2025-09-01,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12483,3613,39,2025-07-27,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12484,416,634,2023-04-05,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12485,3209,716,2025-12-05,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12486,3032,856,2023-12-12,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12487,4941,909,2024-09-09,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12488,5782,906,2024-06-14,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12489,3355,768,2025-03-27,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
12490,1656,285,2025-09-26,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12491,9156,836,2025-01-16,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
12492,9983,637,2025-10-16,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12493,3355,477,2023-05-17,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12494,382,131,2025-04-19,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12495,5612,783,2025-02-13,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12496,190,190,2024-01-14,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
12497,8023,953,2024-02-08,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
12498,5468,632,2024-12-16,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12499,8267,617,2025-03-13,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12500,3806,146,2023-12-02,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12501,1889,388,2025-12-10,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12502,3673,413,2024-07-31,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12503,173,654,2025-07-30,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
12504,1044,714,2023-12-23,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
12505,5033,419,2025-12-26,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
12506,9251,429,2023-11-26,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12507,9231,899,2024-01-11,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12508,1780,940,2024-02-04,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
12509,1780,627,2023-05-01,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
12510,2212,477,2024-09-23,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12511,9586,274,2023-12-09,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
12512,3632,366,2025-07-21,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
12513,7297,596,2024-02-29,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
12514,9147,87,2024-11-07,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
12515,5917,824,2025-12-19,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
12516,4622,850,2024-08-08,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
12517,7211,957,2025-01-19,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
