IdReview,IdCliente,IdProducto,Fecha,Comentario,Rating
W13952,C037,P010,2024-03-21,"Calidad superior, muy contento. Muy recomendable.",1
W13953,C029,P020,2023-03-27,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13954,C026,P013,2023-02-10,Satisface lo básico. OK.,4
W13955,C019,P003,2024-07-23,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W13956,C012,P018,2025-07-02,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13957,C029,P005,2024-08-30,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13958,C020,P020,2025-09-01,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13959,C003,P011,2024-10-11,"Calidad superior, muy contento. Muy recomendable.",2
W13960,C005,P005,2025-04-05,Gran relación calidad-precio. Muy recomendable.,1
W13961,C025,P004,2025-02-04,Envío tardío y producto dañado. No volvería a comprar.,5
W13962,C011,P004,2025-11-11,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W13963,C039,P014,2025-04-26,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W13964,C004,P019,2024-09-01,"Entrega correcta, sin comentarios adicionales. OK.",2
W13965,C003,P019,2024-08-02,"Calidad superior, muy contento. Muy recomendable.",3
W13966,C017,P002,2023-06-21,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13967,C004,P002,2025-12-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W13968,C039,P011,2023-03-11,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13969,C035,P005,2025-09-28,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13970,C034,P014,2025-04-07,Gran relación calidad-precio. Muy recomendable.,3
W13971,C037,P018,2024-10-21,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13972,C002,P018,2023-08-03,Pésima atención al cliente. No volvería a comprar.,2
W13973,C039,P014,2023-08-09,"Información suficiente, sin mayor novedad. OK.",3
W13974,C035,P002,2025-08-21,"Calidad superior, muy contento. Muy recomendable.",2
W13975,C032,P013,2023-09-21,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13976,C010,P017,2023-06-24,Satisface lo básico. OK.,3
W13977,C006,P013,2024-07-26,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13978,C015,P011,2023-05-17,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W13979,C018,P014,2025-07-23,"Producto recibido, cumple su función. OK.",5
W13980,C020,P019,2025-01-29,Gran relación calidad-precio. Muy recomendable.,1
W13981,C004,P019,2023-12-08,Gran relación calidad-precio. Muy recomendable.,1
W13982,C001,P010,2024-03-20,"Es lo que esperaba, nada excepcional. OK.",5
W13983,C010,P006,2023-02-11,"Información suficiente, sin mayor novedad. OK.",1
W13984,C016,P006,2023-04-18,"Entrega correcta, sin comentarios adicionales. OK.",2
W13985,C040,P015,2025-11-29,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13986,C011,P016,2025-09-19,"Calidad superior, muy contento. Muy recomendable.",3
W13987,C038,P005,2025-10-10,Envío tardío y producto dañado. No volvería a comprar.,5
W13988,C002,P004,2024-07-11,"Producto recibido, cumple su función. OK.",5
W13989,C015,P020,2023-10-13,"Entrega correcta, sin comentarios adicionales. OK.",4
W13990,C024,P003,2025-04-25,"Entrega correcta, sin comentarios adicionales. OK.",5
W13991,C010,P017,2023-03-18,Gran relación calidad-precio. Muy recomendable.,5
W13992,C029,P001,2025-04-24,"Es lo que esperaba, nada excepcional. OK.",1
W13993,C025,P012,2023-04-06,"Producto recibido, cumple su función. OK.",2
W13994,C018,P012,2024-03-02,Satisface lo básico. OK.,3
W13995,C013,P016,2023-06-11,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13996,C008,P019,2023-01-27,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13997,C003,P002,2025-09-22,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W13998,C008,P018,2024-01-09,Pésima atención al cliente. No volvería a comprar.,5
W13999,C028,P016,2023-10-05,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W14000,C030,P013,2024-12-25,Satisface lo básico. OK.,3
W14001,C022,P006,2024-11-01,"Calidad superior, muy contento. Muy recomendable.",4
W14002,C003,P006,2024-08-03,"Calidad superior, muy contento. Muy recomendable.",5
W14003,C034,P009,2025-11-07,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14004,C026,P003,2025-01-08,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W14005,C027,P013,2023-10-06,"Calidad superior, muy contento. Muy recomendable.",3
W14006,C003,P016,2025-08-08,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W14007,C009,P020,2024-08-16,"Es lo que esperaba, nada excepcional. OK.",1
W14008,C024,P015,2023-12-17,Pésima atención al cliente. No volvería a comprar.,5
W14009,C010,P003,2024-09-28,"Producto recibido, cumple su función. OK.",5
W14010,C031,P014,2024-04-13,Gran relación calidad-precio. Muy recomendable.,5
W14011,C038,P010,2023-04-16,"Es lo que esperaba, nada excepcional. OK.",5
W14012,C026,P015,2024-07-24,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W14013,C031,P005,2024-12-06,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W14014,C031,P006,2024-03-13,"Calidad superior, muy contento. Muy recomendable.",5
W14015,C025,P011,2024-09-26,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W14016,C019,P003,2025-06-11,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W14017,C002,P015,2023-03-20,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W14018,C022,P006,2023-07-27,"Calidad superior, muy contento. Muy recomendable.",4
W14019,C005,P015,2023-10-28,Satisface lo básico. OK.,5
W14020,C003,P006,2025-01-06,"Entrega correcta, sin comentarios adicionales. OK.",2
W14021,C012,P018,2024-11-25,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W14022,C039,P007,2025-02-24,"Producto recibido, cumple su función. OK.",2
W14023,C031,P016,2023-06-08,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W14024,C015,P005,2023-10-19,"Entrega correcta, sin comentarios adicionales. OK.",3
W14025,C029,P020,2023-04-08,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W14026,C033,P013,2023-12-17,Satisface lo básico. OK.,4
W14027,C008,P016,2025-07-21,"Entrega correcta, sin comentarios adicionales. OK.",1
W14028,C008,P003,2025-08-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W14029,C008,P009,2023-03-09,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W14030,C001,P013,2025-12-06,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W14031,C007,P017,2023-04-17,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W14032,C028,P007,2024-02-02,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W14033,C025,P016,2023-08-15,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W14034,C010,P003,2024-10-04,"Producto recibido, cumple su función. OK.",5
W14035,C016,P018,2024-04-30,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W14036,C040,P019,2024-12-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W14037,C003,P010,2023-03-09,Gran relación calidad-precio. Muy recomendable.,1
W14038,C034,P017,2025-06-18,"Calidad superior, muy contento. Muy recomendable.",5
W14039,C017,P011,2023-02-07,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W14040,C011,P011,2025-10-14,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W14041,C022,P004,2024-04-14,"Producto recibido, cumple su función. OK.",2
W14042,C009,P003,2024-04-17,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W14043,C040,P010,2023-05-29,Satisface lo básico. OK.,1
W14044,C015,P004,2024-11-08,Gran relación calidad-precio. Muy recomendable.,4
W14045,C019,P001,2023-05-27,"Es lo que esperaba, nada excepcional. OK.",1
W14046,C004,P019,2024-11-13,Gran relación calidad-precio. Muy recomendable.,1
W14047,C033,P006,2023-12-20,"Calidad superior, muy contento. Muy recomendable.",4
W14048,C039,P008,2025-06-21,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W14049,C003,P020,2024-01-15,"Entrega correcta, sin comentarios adicionales. OK.",5
W14050,C040,P009,2024-01-13,Pésima atención al cliente. No volvería a comprar.,3
W14051,C016,P006,2023-03-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W14052,C013,P014,2023-02-19,Envío tardío y producto dañado. No volvería a comprar.,4
W14053,C031,P005,2024-06-06,"Es lo que esperaba, nada excepcional. OK.",3
W14054,C002,P002,2025-05-18,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W14055,C023,P005,2024-12-12,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W14056,C024,P015,2025-04-04,Pésima atención al cliente. No volvería a comprar.,5
W14057,C010,P002,2023-01-18,Gran relación calidad-precio. Muy recomendable.,1
W14058,C015,P003,2023-05-26,Satisface lo básico. OK.,1
W14059,C008,P014,2025-09-13,"Información suficiente, sin mayor novedad. OK.",3
W14060,C018,P013,2025-12-01,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14061,C007,P005,2024-07-26,Gran relación calidad-precio. Muy recomendable.,3
W14062,C018,P011,2023-01-23,"Es lo que esperaba, nada excepcional. OK.",1
W14063,C020,P013,2023-11-19,Satisface lo básico. OK.,3
W14064,C008,P008,2025-06-23,"Es lo que esperaba, nada excepcional. OK.",5
W14065,C035,P011,2025-03-01,"Es lo que esperaba, nada excepcional. OK.",3
W14066,C026,P011,2023-09-17,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W14067,C020,P002,2025-08-24,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W14068,C036,P004,2023-07-03,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W14069,C013,P003,2023-03-31,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W14070,C028,P010,2025-05-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W14071,C040,P014,2023-11-15,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W14072,C017,P015,2025-07-31,Pésima atención al cliente. No volvería a comprar.,5
W14073,C038,P013,2023-09-03,Satisface lo básico. OK.,4
W14074,C029,P008,2024-04-22,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W14075,C008,P010,2025-09-04,Gran relación calidad-precio. Muy recomendable.,1
W14076,C028,P013,2024-07-29,Satisface lo básico. OK.,4
W14077,C024,P017,2025-05-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W14078,C001,P011,2023-02-06,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W14079,C017,P007,2025-02-23,"Producto recibido, cumple su función. OK.",3
W14080,C040,P009,2023-12-18,Pésima atención al cliente. No volvería a comprar.,3
W14081,C029,P006,2025-11-29,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W14082,C008,P010,2024-10-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W14083,C024,P010,2024-04-27,Pésima atención al cliente. No volvería a comprar.,1
W14084,C015,P005,2025-05-17,Gran relación calidad-precio. Muy recomendable.,5
W14085,C035,P013,2023-09-26,Satisface lo básico. OK.,3
W14086,C007,P020,2024-06-10,"Es lo que esperaba, nada excepcional. OK.",1
W14087,C034,P013,2023-04-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14088,C030,P008,2025-05-15,Satisface lo básico. OK.,1
W14089,C016,P013,2023-11-14,Satisface lo básico. OK.,3
W14090,C027,P016,2025-07-24,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W14091,C040,P020,2024-07-25,"Calidad superior, muy contento. Muy recomendable.",4
W14092,C032,P017,2024-05-01,Satisface lo básico. OK.,3
W14093,C033,P008,2023-09-05,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W14094,C018,P020,2023-06-21,"Es lo que esperaba, nada excepcional. OK.",1
W14095,C025,P013,2023-01-24,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W14096,C022,P016,2025-05-28,Gran relación calidad-precio. Muy recomendable.,5
W14097,C037,P019,2024-10-03,Gran relación calidad-precio. Muy recomendable.,1
W14098,C022,P008,2024-10-31,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W14099,C033,P007,2024-05-28,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W14100,C015,P014,2024-10-26,Envío tardío y producto dañado. No volvería a comprar.,4
W14101,C026,P002,2024-12-03,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W14102,C001,P010,2024-04-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W14103,C034,P005,2023-04-08,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W14104,C021,P011,2023-08-04,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W14105,C022,P008,2023-08-08,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W14106,C022,P005,2023-04-05,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W14107,C005,P002,2024-08-13,"Producto recibido, cumple su función. OK.",2
W14108,C013,P004,2024-09-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W14109,C028,P005,2023-01-19,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W14110,C040,P002,2025-07-09,"Producto recibido, cumple su función. OK.",2
W14111,C034,P013,2023-10-18,"Información suficiente, sin mayor novedad. OK.",2
W14112,C032,P004,2025-09-10,"Producto recibido, cumple su función. OK.",4
W14113,C031,P008,2024-08-09,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W14114,C020,P005,2023-02-28,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14115,C026,P003,2024-11-30,Pésima atención al cliente. No volvería a comprar.,2
W14116,C028,P007,2025-06-12,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W14117,C022,P002,2023-05-28,Satisface lo básico. OK.,1
W14118,C016,P002,2023-11-05,"Producto recibido, cumple su función. OK.",2
W14119,C005,P005,2025-08-28,"Entrega correcta, sin comentarios adicionales. OK.",3
W14120,C020,P005,2023-03-17,"Es lo que esperaba, nada excepcional. OK.",3
W14121,C008,P016,2025-05-01,"Entrega correcta, sin comentarios adicionales. OK.",1
W14122,C003,P009,2023-01-21,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W14123,C002,P020,2025-10-23,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W14124,C032,P005,2023-06-29,"Es lo que esperaba, nada excepcional. OK.",3
W14125,C024,P002,2025-09-07,"No funciona como esperaba, decepcionado. No volvería a comprar.",1
W14126,C031,P005,2025-08-22,Envío tardío y producto dañado. No volvería a comprar.,5
W14127,C023,P010,2024-05-05,"Entrega correcta, sin comentarios adicionales. OK.",2
W14128,C038,P016,2024-03-01,"Calidad superior, muy contento. Muy recomendable.",3
W14129,C024,P003,2025-07-19,"Producto recibido, cumple su función. OK.",1
W14130,C017,P009,2025-01-20,"Información suficiente, sin mayor novedad. OK.",3
W14131,C028,P010,2024-10-30,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W14132,C040,P009,2024-03-09,Pésima atención al cliente. No volvería a comprar.,3
W14133,C031,P017,2025-05-07,"Información suficiente, sin mayor novedad. OK.",4
W14134,C038,P002,2023-10-07,Satisface lo básico. OK.,1
W14135,C035,P006,2023-12-24,"Calidad superior, muy contento. Muy recomendable.",5
W14136,C018,P003,2023-08-12,"Entrega correcta, sin comentarios adicionales. OK.",5
W14137,C034,P013,2024-08-08,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14138,C013,P017,2023-04-08,"Calidad superior, muy contento. Muy recomendable.",5
W14139,C028,P017,2024-11-14,"Información suficiente, sin mayor novedad. OK.",4
W14140,C019,P005,2025-03-10,"Calidad superior, muy contento. Muy recomendable.",1
W14141,C010,P007,2024-01-01,Pésima atención al cliente. No volvería a comprar.,4
W14142,C013,P001,2025-07-27,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W14143,C003,P008,2025-12-13,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W14144,C012,P011,2024-06-01,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W14145,C011,P020,2024-07-26,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W14146,C030,P008,2023-08-14,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W14147,C027,P005,2024-09-11,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14148,C035,P010,2024-12-24,"Calidad superior, muy contento. Muy recomendable.",1
W14149,C022,P013,2025-10-13,"Entrega correcta, sin comentarios adicionales. OK.",4
W14150,C001,P002,2023-03-17,"Calidad superior, muy contento. Muy recomendable.",2
W14151,C028,P013,2023-04-29,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W14152,C006,P015,2025-09-12,"Es lo que esperaba, nada excepcional. OK.",3
W14153,C002,P020,2023-11-04,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W14154,C034,P019,2024-05-24,"Calidad superior, muy contento. Muy recomendable.",3
W14155,C039,P017,2023-11-12,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
