IdComment,IdCliente,IdProducto,Fuente,Fecha,Comentario
T12656,C009,P005,Instagram,2023-06-05,"Muy mala calidad, se rompió rápido"
T12657,C013,P019,Instagram,2024-07-05,"Me encanta este producto, excelente calidad"
T12658,C033,P005,Instagram,2024-11-04,"Muy mala calidad, se rompió rápido"
T12659,C011,P012,Instagram,2024-10-31,Producto llegó rápido y funciona perfecto
T12660,C024,P012,Instagram,2023-06-24,Gran relación calidad-precio
T12661,C036,P010,Facebook,2023-11-13,"Información suficiente, sin mayor novedad"
T12662,C030,P013,Instagram,2024-04-18,Gran relación calidad-precio
T12663,C040,P011,Facebook,2023-08-19,Producto llegó rápido y funciona perfecto
T12664,C013,P017,Facebook,2023-02-10,Pésima atención al cliente
T12665,C004,P014,Instagram,2025-05-15,"Entrega correcta, sin comentarios adicionales"
T12666,C025,P003,Facebook,2025-08-23,Envío tardío y producto dañado
T12667,,P013,Facebook,2023-11-02,Producto llegó rápido y funciona perfecto
T12668,C013,P010,Facebook,2023-03-08,"Calidad superior, muy contento"
T12669,C037,P016,Facebook,2024-01-06,Gran relación calidad-precio
T12670,,P007,Twitter,2025-02-06,Producto llegó rápido y funciona perfecto
T12671,C039,P002,Twitter,2023-10-09,"Muy mala calidad, se rompió rápido"
T12672,C019,P001,Instagram,2024-05-16,Satisface lo básico
T12673,C023,P005,Twitter,2023-03-20,"Muy mala calidad, se rompió rápido"
T12674,C019,P012,Instagram,2023-08-17,Producto llegó rápido y funciona perfecto
T12675,C002,P010,Facebook,2025-04-24,"Calidad superior, muy contento"
T12676,C006,P007,Instagram,2023-10-09,"Producto recibido, cumple su función"
T12677,C027,P015,Instagram,2024-02-08,"Muy mala calidad, se rompió rápido"
T12678,C027,P013,Instagram,2024-12-29,"Muy mala calidad, se rompió rápido"
T12679,C015,P002,Instagram,2025-06-29,"Calidad superior, muy contento"
T12680,C010,P002,Twitter,2023-06-26,"No funciona como esperaba, decepcionado"
T12681,C012,P003,Facebook,2025-08-16,Envío tardío y producto dañado
T12682,C035,P001,Instagram,2023-08-14,Pésima atención al cliente
T12683,C008,P001,Facebook,2025-03-09,Satisface lo básico
T12684,C008,P019,Facebook,2025-06-14,"No cumple con lo anunciado, insatisfecho"
T12685,C014,P018,Twitter,2024-05-14,Satisface lo básico
T12686,C025,P017,Facebook,2024-07-22,Gran relación calidad-precio
T12687,C025,P003,Instagram,2024-07-29,"Información suficiente, sin mayor novedad"
T12688,C014,P018,Facebook,2025-07-27,"Es lo que esperaba, nada excepcional"
T12689,C005,P008,Twitter,2024-11-24,Satisface lo básico
T12690,C031,P010,Facebook,2025-09-21,"Información suficiente, sin mayor novedad"
T12691,C009,P019,Instagram,2025-01-15,Gran relación calidad-precio
T12692,C028,P015,Instagram,2024-12-28,"Muy mala calidad, se rompió rápido"
T12693,C010,P009,Instagram,2024-08-25,"Entrega correcta, sin comentarios adicionales"
T12694,C028,P016,Instagram,2025-04-26,Gran relación calidad-precio
T12695,C014,P018,Facebook,2023-06-01,"Es lo que esperaba, nada excepcional"
T12696,C031,P003,Instagram,2025-03-07,"Información suficiente, sin mayor novedad"
T12697,C039,P013,Instagram,2024-09-24,"No cumple con lo anunciado, insatisfecho"
T12698,C024,P011,Facebook,2024-10-10,Pésima atención al cliente
T12699,C010,P018,Facebook,2023-11-11,Gran relación calidad-precio
T12700,C032,P009,Instagram,2023-09-17,"Entrega correcta, sin comentarios adicionales"
T12701,C024,P012,Twitter,2025-07-22,"No funciona como esperaba, decepcionado"
T12702,C023,P006,Facebook,2025-06-12,"Muy satisfecho con la compra, lo recomiendo"
T12703,C026,P015,Twitter,2024-01-28,"Entrega correcta, sin comentarios adicionales"
T12704,C018,P019,Instagram,2024-09-22,Satisface lo básico
T12705,C033,P015,Instagram,2025-01-28,"No cumple con lo anunciado, insatisfecho"
T12706,C038,P005,Instagram,2024-09-04,"Me encanta este producto, excelente calidad"
T12707,C006,P010,Instagram,2024-04-26,"Me encanta este producto, excelente calidad"
T12708,,P011,Twitter,2023-08-08,"Calidad superior, muy contento"
T12709,C022,P007,Instagram,2024-08-16,"Es lo que esperaba, nada excepcional"
T12710,C023,P020,Twitter,2025-05-02,"Entrega correcta, sin comentarios adicionales"
T12711,,P005,Twitter,2025-01-26,"No funciona como esperaba, decepcionado"
T12712,C028,P013,Instagram,2024-11-08,"No cumple con lo anunciado, insatisfecho"
T12713,C033,P005,Twitter,2023-07-24,"Muy mala calidad, se rompió rápido"
T12714,C039,P008,Twitter,2025-07-27,Satisface lo básico
T12715,C011,P007,Twitter,2025-09-03,Pésima atención al cliente
T12716,,P015,Facebook,2023-05-10,Pésima atención al cliente
T12717,C035,P015,Facebook,2025-04-27,"Muy satisfecho con la compra, lo recomiendo"
T12718,C035,P017,Twitter,2024-01-11,"No funciona como esperaba, decepcionado"
T12719,C012,P013,Instagram,2025-10-19,"Me encanta este producto, excelente calidad"
T12720,C020,P002,Facebook,2023-12-30,Pésima atención al cliente
T12721,C019,P016,Facebook,2025-09-25,"Producto recibido, cumple su función"
T12722,C021,P005,Facebook,2024-10-08,Satisface lo básico
T12723,C003,P007,Instagram,2025-03-17,"Es lo que esperaba, nada excepcional"
T12724,C027,P017,Instagram,2024-09-23,"Es lo que esperaba, nada excepcional"
T12725,C017,P008,Instagram,2025-05-11,Gran relación calidad-precio
T12726,C032,P004,Twitter,2024-05-07,Gran relación calidad-precio
T12727,C009,P006,Facebook,2025-10-17,"Muy satisfecho con la compra, lo recomiendo"
T12728,C038,P018,Instagram,2025-07-22,Envío tardío y producto dañado
T12729,C028,P020,Twitter,2023-12-27,"Muy mala calidad, se rompió rápido"
T12730,C028,P015,Facebook,2023-06-09,"Muy satisfecho con la compra, lo recomiendo"
T12731,C019,P015,Facebook,2024-03-04,"Muy mala calidad, se rompió rápido"
T12732,C010,P007,Instagram,2024-07-31,"Calidad superior, muy contento"
T12733,C032,P005,Facebook,2024-02-03,Pésima atención al cliente
T12734,C039,P013,Facebook,2024-05-12,"No cumple con lo anunciado, insatisfecho"
T12735,C029,P010,Twitter,2023-03-10,"Me encanta este producto, excelente calidad"
T12736,C036,P017,Twitter,2024-01-04,"No funciona como esperaba, decepcionado"
T12737,C023,P020,Twitter,2024-08-14,"Entrega correcta, sin comentarios adicionales"
T12738,C008,P012,Instagram,2025-01-17,Gran relación calidad-precio
T12739,C019,P002,Twitter,2024-07-03,Gran relación calidad-precio
T12740,C025,P012,Twitter,2024-04-04,"Entrega correcta, sin comentarios adicionales"
T12741,C027,P007,Facebook,2024-04-03,"Calidad superior, muy contento"
T12742,C008,P008,Facebook,2024-01-22,Producto llegó rápido y funciona perfecto
T12743,C036,P010,Instagram,2024-09-18,"Información suficiente, sin mayor novedad"
T12744,C015,P010,Twitter,2023-06-29,"Producto recibido, cumple su función"
T12745,C018,P004,Twitter,2025-12-25,"Calidad superior, muy contento"
T12746,C038,P001,Facebook,2023-08-07,Producto llegó rápido y funciona perfecto
T12747,,P020,Instagram,2025-12-17,"Calidad superior, muy contento"
T12748,C040,P005,Facebook,2025-03-13,Satisface lo básico
T12749,C018,P005,Facebook,2025-11-13,Satisface lo básico
T12750,C005,P010,Facebook,2025-02-17,"No cumple con lo anunciado, insatisfecho"
T12751,C039,P010,Instagram,2025-02-18,Gran relación calidad-precio
T12752,C023,P015,Twitter,2025-11-06,"Muy mala calidad, se rompió rápido"
T12753,,P012,Twitter,2025-11-03,"Entrega correcta, sin comentarios adicionales"
T12754,C028,P013,Instagram,2023-05-12,"Es lo que esperaba, nada excepcional"
T12755,C021,P016,Facebook,2023-09-22,"Es lo que esperaba, nada excepcional"
T12756,C027,P015,Instagram,2023-12-26,"Muy mala calidad, se rompió rápido"
T12757,C017,P020,Facebook,2024-10-12,"No cumple con lo anunciado, insatisfecho"
T12758,,P019,Instagram,2025-10-27,Satisface lo básico
T12759,C023,P005,Facebook,2024-06-24,Pésima atención al cliente
T12760,C023,P020,Twitter,2025-06-07,"Entrega correcta, sin comentarios adicionales"
T12761,C005,P005,Facebook,2024-10-15,Envío tardío y producto dañado
T12762,,P008,Instagram,2024-06-23,Gran relación calidad-precio
T12763,C008,P012,Twitter,2023-10-16,"No funciona como esperaba, decepcionado"
T12764,C005,P011,Twitter,2024-04-12,"Información suficiente, sin mayor novedad"
T12765,C037,P008,Twitter,2023-06-07,Producto llegó rápido y funciona perfecto
T12766,C023,P020,Twitter,2025-09-04,"Entrega correcta, sin comentarios adicionales"
T12767,C017,P007,Facebook,2024-01-04,"Calidad superior, muy contento"
T12768,C033,P019,Instagram,2023-03-20,"Me encanta este producto, excelente calidad"
T12769,C012,P019,Instagram,2024-09-05,Pésima atención al cliente
T12770,C013,P015,Instagram,2025-11-16,"Muy mala calidad, se rompió rápido"
T12771,,P010,Instagram,2025-03-12,"Muy satisfecho con la compra, lo recomiendo"
T12772,C028,P019,Instagram,2025-10-15,Producto llegó rápido y funciona perfecto
T12773,C037,P013,Twitter,2024-09-04,"Me encanta este producto, excelente calidad"
T12774,C026,P016,Instagram,2025-02-02,"Calidad superior, muy contento"
T12775,C031,P006,Instagram,2024-07-01,"No cumple con lo anunciado, insatisfecho"
T12776,C015,P016,Facebook,2024-05-27,"Es lo que esperaba, nada excepcional"
T12777,C021,P008,Facebook,2023-01-08,"Calidad superior, muy contento"
T12778,C036,P019,Facebook,2024-05-16,"No cumple con lo anunciado, insatisfecho"
T12779,C005,P007,Twitter,2024-01-09,Pésima atención al cliente
T12780,C019,P008,Instagram,2023-08-12,"Producto recibido, cumple su función"
T12781,C012,P001,Facebook,2023-05-17,Producto llegó rápido y funciona perfecto
T12782,C013,P003,Instagram,2025-12-19,"Producto recibido, cumple su función"
T12783,C010,P020,Facebook,2023-11-19,Gran relación calidad-precio
T12784,C006,P013,Instagram,2024-02-13,"Me encanta este producto, excelente calidad"
T12785,,P010,Twitter,2024-12-06,"Producto recibido, cumple su función"
T12786,C007,P010,Twitter,2023-01-14,Envío tardío y producto dañado
T12787,,P011,Twitter,2025-11-03,"Calidad superior, muy contento"
T12788,,P019,Instagram,2024-03-18,Producto llegó rápido y funciona perfecto
T12789,C033,P016,Facebook,2023-02-08,"No cumple con lo anunciado, insatisfecho"
T12790,C026,P019,Facebook,2023-07-16,Gran relación calidad-precio
T12791,C006,P009,Instagram,2023-07-23,"Calidad superior, muy contento"
T12792,,P010,Instagram,2024-11-16,"Muy satisfecho con la compra, lo recomiendo"
T12793,C028,P007,Facebook,2025-09-16,"Calidad superior, muy contento"
T12794,,P015,Twitter,2025-06-28,Pésima atención al cliente
T12795,C024,P020,Facebook,2023-02-18,Gran relación calidad-precio
T12796,C010,P019,Facebook,2025-08-18,"Calidad superior, muy contento"
T12797,C010,P006,Instagram,2025-12-06,"No cumple con lo anunciado, insatisfecho"
T12798,,P012,Instagram,2024-05-15,"Es lo que esperaba, nada excepcional"
T12799,C009,P004,Instagram,2023-06-18,Producto llegó rápido y funciona perfecto
T12800,C013,P017,Facebook,2025-03-29,Envío tardío y producto dañado
T12801,,P012,Facebook,2023-06-29,Gran relación calidad-precio
T12802,C028,P001,Facebook,2025-05-19,Producto llegó rápido y funciona perfecto
T12803,C038,P005,Facebook,2024-12-28,"Entrega correcta, sin comentarios adicionales"
T12804,C028,P019,Instagram,2023-09-28,"Me encanta este producto, excelente calidad"
T12805,,P005,Facebook,2025-08-05,"Entrega correcta, sin comentarios adicionales"
T12806,C017,P004,Facebook,2023-03-03,"Es lo que esperaba, nada excepcional"
T12807,C026,P008,Twitter,2023-09-26,"Me encanta este producto, excelente calidad"
T12808,C032,P007,Twitter,2024-07-04,Producto llegó rápido y funciona perfecto
T12809,C006,P015,Instagram,2025-10-03,"Muy mala calidad, se rompió rápido"
T12810,C027,P010,Facebook,2023-01-24,Gran relación calidad-precio
T12811,C029,P003,Facebook,2023-01-09,Envío tardío y producto dañado
T12812,C005,P019,Instagram,2023-05-04,Producto llegó rápido y funciona perfecto
T12813,C006,P010,Instagram,2025-12-25,"Información suficiente, sin mayor novedad"
T12814,C021,P010,Twitter,2023-10-28,"Producto recibido, cumple su función"
T12815,C027,P010,Twitter,2023-12-15,Envío tardío y producto dañado
T12816,C015,P020,Facebook,2024-10-20,Gran relación calidad-precio
T12817,C021,P020,Twitter,2024-10-05,"Muy mala calidad, se rompió rápido"
T12818,C010,P008,Twitter,2023-09-12,"Me encanta este producto, excelente calidad"
T12819,C020,P001,Facebook,2024-04-12,Producto llegó rápido y funciona perfecto
T12820,C036,P010,Instagram,2024-12-09,"Información suficiente, sin mayor novedad"
T12821,C030,P017,Facebook,2025-01-22,"Calidad superior, muy contento"
T12822,,P013,Facebook,2023-12-22,Producto llegó rápido y funciona perfecto
T12823,C005,P010,Twitter,2023-10-05,"Entrega correcta, sin comentarios adicionales"
T12824,C002,P013,Twitter,2023-07-24,Producto llegó rápido y funciona perfecto
T12825,C031,P010,Instagram,2025-07-11,"Entrega correcta, sin comentarios adicionales"
T12826,C019,P011,Instagram,2023-01-25,Gran relación calidad-precio
T12827,C039,P012,Instagram,2025-10-05,Producto llegó rápido y funciona perfecto
T12828,C029,P002,Instagram,2023-07-09,"Información suficiente, sin mayor novedad"
T12829,,P006,Twitter,2023-07-09,"Muy mala calidad, se rompió rápido"
T12830,C037,P015,Twitter,2024-08-11,"Me encanta este producto, excelente calidad"
T12831,C023,P019,Instagram,2023-06-23,Satisface lo básico
T12832,C002,P005,Facebook,2025-08-29,Envío tardío y producto dañado
T12833,C011,P017,Facebook,2025-08-28,"Calidad superior, muy contento"
T12834,C023,P015,Instagram,2024-05-30,"Entrega correcta, sin comentarios adicionales"
T12835,C003,P015,Facebook,2023-01-15,"Muy mala calidad, se rompió rápido"
T12836,C033,P010,Twitter,2023-02-26,"Entrega correcta, sin comentarios adicionales"
T12837,C026,P006,Facebook,2025-04-04,"Muy satisfecho con la compra, lo recomiendo"
T12838,,P011,Twitter,2024-02-24,"Calidad superior, muy contento"
T12839,,P012,Instagram,2023-09-01,Producto llegó rápido y funciona perfecto
T12840,C030,P008,Twitter,2024-10-10,Producto llegó rápido y funciona perfecto
T12841,C002,P014,Instagram,2024-04-03,Satisface lo básico
T12842,C022,P015,Twitter,2025-01-30,"Muy mala calidad, se rompió rápido"
T12843,C035,P016,Instagram,2024-06-21,Gran relación calidad-precio
T12844,C015,P001,Instagram,2023-10-30,Pésima atención al cliente
T12845,C015,P016,Twitter,2023-03-10,"Me encanta este producto, excelente calidad"
T12846,C038,P011,Twitter,2025-01-30,"Información suficiente, sin mayor novedad"
T12847,C026,P013,Instagram,2025-07-19,"No funciona como esperaba, decepcionado"
T12848,C015,P001,Instagram,2023-12-30,Pésima atención al cliente
T12849,C038,P013,Instagram,2024-02-17,"Me encanta este producto, excelente calidad"
T12850,C030,P010,Facebook,2023-10-27,"No cumple con lo anunciado, insatisfecho"
T12851,C035,P014,Twitter,2023-01-31,"Producto recibido, cumple su función"
T12852,C032,P013,Twitter,2025-07-23,Producto llegó rápido y funciona perfecto
T12853,C006,P011,Instagram,2025-02-06,"Entrega correcta, sin comentarios adicionales"
T12854,C019,P005,Twitter,2023-04-02,"Producto recibido, cumple su función"
T12855,C025,P003,Instagram,2024-10-03,"Información suficiente, sin mayor novedad"
T12856,C006,P004,Facebook,2024-03-09,"Es lo que esperaba, nada excepcional"
T12857,C007,P010,Instagram,2025-01-20,"Me encanta este producto, excelente calidad"
T12858,C014,P020,Facebook,2025-03-03,"No cumple con lo anunciado, insatisfecho"
T12859,,P013,Instagram,2024-09-01,"No cumple con lo anunciado, insatisfecho"
T12860,C012,P003,Facebook,2024-06-29,Envío tardío y producto dañado
T12861,C019,P015,Twitter,2024-11-23,"Me encanta este producto, excelente calidad"
T12862,C007,P009,Instagram,2025-09-28,"Calidad superior, muy contento"
T12863,C005,P019,Instagram,2024-04-02,"Me encanta este producto, excelente calidad"
T12864,C008,P011,Instagram,2024-03-27,"Entrega correcta, sin comentarios adicionales"
T12865,C029,P016,Instagram,2023-11-29,"Muy mala calidad, se rompió rápido"
T12866,C011,P017,Facebook,2025-05-11,Producto llegó rápido y funciona perfecto
T12867,C029,P016,Instagram,2025-09-11,"Muy mala calidad, se rompió rápido"
T12868,C016,P017,Facebook,2025-10-07,Gran relación calidad-precio
T12869,C025,P008,Instagram,2025-05-29,Gran relación calidad-precio
T12870,C030,P015,Instagram,2025-06-27,"Muy mala calidad, se rompió rápido"
T12871,C018,P003,Facebook,2023-10-01,Envío tardío y producto dañado
T12872,C023,P020,Twitter,2023-11-28,"Entrega correcta, sin comentarios adicionales"
T12873,C011,P019,Facebook,2023-01-13,Gran relación calidad-precio
T12874,C036,P008,Instagram,2024-08-18,Gran relación calidad-precio
T12875,C028,P012,Instagram,2024-01-15,Pésima atención al cliente
T12876,C039,P002,Twitter,2023-02-15,"Muy mala calidad, se rompió rápido"
T12877,C013,P019,Instagram,2024-09-30,Satisface lo básico
T12878,C027,P010,Instagram,2024-09-24,Gran relación calidad-precio
T12879,C036,P010,Facebook,2024-10-26,"Información suficiente, sin mayor novedad"
T12880,C015,P019,Instagram,2023-03-21,Gran relación calidad-precio
T12881,C026,P003,Instagram,2024-11-03,"Muy satisfecho con la compra, lo recomiendo"
T12882,C029,P002,Twitter,2024-04-21,"Muy mala calidad, se rompió rápido"
T12883,C035,P013,Twitter,2023-04-06,Gran relación calidad-precio
T12884,C011,P002,Facebook,2023-09-21,Pésima atención al cliente
T12885,C021,P016,Facebook,2023-03-05,Gran relación calidad-precio
T12886,C019,P003,Facebook,2025-09-24,Envío tardío y producto dañado
T12887,C033,P012,Twitter,2024-05-06,"Entrega correcta, sin comentarios adicionales"
T12888,C021,P016,Facebook,2025-04-02,"Producto recibido, cumple su función"
T12889,,P005,Facebook,2025-01-01,"Entrega correcta, sin comentarios adicionales"
T12890,C031,P004,Twitter,2024-05-20,Gran relación calidad-precio
T12891,C020,P003,Instagram,2024-08-22,"Información suficiente, sin mayor novedad"
